node_id1,node_id2,ibd_sum,ibd_n,ibd_max,label_id1,label_id2
node_2,node_1829,9.50609,1,9.50609,Estonians,Swedes
node_2,node_1837,9.29771,1,9.29771,Estonians,Swedes
node_2,node_8869,10.6577,1,10.6577,Estonians,Swedes
node_2,node_8891,8.23524,1,8.23524,Estonians,Swedes
node_2,node_11641,13.7109,1,13.7109,Estonians,Swedes
node_6,node_1866,8.00861,1,8.00861,Estonians,Swedes
node_7,node_11532,8.57962,1,8.57962,Estonians,Swedes
node_8,node_1826,8.57422,1,8.57422,Estonians,Swedes
node_8,node_8844,8.68308,1,8.68308,Estonians,Swedes
node_8,node_8845,8.04195,1,8.04195,Estonians,Swedes
node_8,node_11561,11.5605,1,11.5605,Estonians,Swedes
node_11,node_11559,8.92307,1,8.92307,Estonians,Swedes
node_13,node_11521,8.99304,1,8.99304,Estonians,Swedes
node_16117,node_8880,8.30638,1,8.30638,Poles,Swedes
node_16137,node_11546,8.0627,1,8.0627,Poles,Swedes
node_16184,node_10271,8.30655,1,8.30655,Poles,Danes
node_16194,node_10368,9.10312,1,9.10312,Poles,Danes
node_16200,node_10200,8.88581,1,8.88581,Poles,Danes
node_16214,node_11567,8.719,1,8.719,Poles,Swedes
node_16248,node_10220,8.66165,1,8.66165,Poles,Danes
node_15,node_1846,8.62122,1,8.62122,Estonians,Swedes
node_15,node_1877,9.56044,1,9.56044,Estonians,Swedes
node_15,node_8827,10.1016,1,10.1016,Estonians,Swedes
node_15,node_8857,8.39803,1,8.39803,Estonians,Swedes
node_15,node_8860,8.93433,1,8.93433,Estonians,Swedes
node_15,node_9912,12.2625,1,12.2625,Estonians,Swedes
node_15,node_11471,10.0513,1,10.0513,Estonians,Norwegians
node_17,node_1859,12.0068,1,12.0068,Estonians,Swedes
node_17,node_8842,11.5773,1,11.5773,Estonians,Swedes
node_17,node_8879,9.4756,1,9.4756,Estonians,Swedes
node_17,node_8936,12.7119,1,12.7119,Estonians,Norwegians
node_17,node_9920,9.53847,1,9.53847,Estonians,Swedes
node_17,node_11546,18.0645,2,10.744,Estonians,Swedes
node_18,node_1894,8.18158,1,8.18158,Estonians,Swedes
node_40,node_9317,11.3337,1,11.3337,"Dolgans,Yakuts",Norwegians
node_112,node_8891,8.62505,1,8.62505,Kazakhs,Swedes
node_169,node_8844,8.46195,1,8.46195,"Udmurts,Besermyan",Swedes
node_183,node_9917,8.13773,1,8.13773,Uzbeks,Swedes
node_212,node_1889,8.3954,1,8.3954,"Udmurts,Besermyan",Swedes
node_224,node_8868,9.99262,1,9.99262,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Swedes
node_224,node_11527,8.17948,1,8.17948,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Swedes
node_233,node_8879,8.80074,1,8.80074,Ket,Swedes
node_238,node_9132,8.67371,1,8.67371,Ket,Norwegians
node_241,node_9132,8.67371,1,8.67371,Ket,Norwegians
node_256,node_9897,9.47304,1,9.47304,Mordvins,Swedes
node_263,node_1849,8.76104,1,8.76104,Mordvins,Swedes
node_291,node_1898,9.4281,1,9.4281,Bashkirs,Swedes
node_292,node_11653,9.20976,1,9.20976,Bashkirs,Swedes
node_323,node_9242,8.08787,1,8.08787,"Kabardians,Cherkess,Adygeans",Norwegians
node_340,node_11651,8.18636,1,8.18636,Kyrgyz,Swedes
node_414,node_8838,8.26321,1,8.26321,Mordvins,Swedes
node_416,node_1818,8.11949,1,8.11949,Mordvins,Swedes
node_421,node_8926,8.48155,1,8.48155,Mordvins,Swedes
node_423,node_9357,8.36227,1,8.36227,Mordvins,Norwegians
node_426,node_8908,9.63458,1,9.63458,Mordvins,Swedes
node_426,node_11567,9.63458,1,9.63458,Mordvins,Swedes
node_427,node_8839,8.20306,1,8.20306,"Karelians,Veps",Swedes
node_427,node_8908,9.56583,1,9.56583,"Karelians,Veps",Swedes
node_427,node_11531,8.01123,1,8.01123,"Karelians,Veps",Swedes
node_427,node_11585,8.68926,1,8.68926,"Karelians,Veps",Swedes
node_427,node_11598,8.33607,1,8.33607,"Karelians,Veps",Swedes
node_429,node_1800,9.61229,1,9.61229,"Karelians,Veps",Swedes
node_429,node_8837,8.38261,1,8.38261,"Karelians,Veps",Swedes
node_429,node_8880,9.88969,1,9.88969,"Karelians,Veps",Swedes
node_429,node_8886,10.8601,1,10.8601,"Karelians,Veps",Swedes
node_429,node_8904,9.86332,1,9.86332,"Karelians,Veps",Swedes
node_429,node_11542,9.22342,1,9.22342,"Karelians,Veps",Swedes
node_429,node_11550,8.91008,1,8.91008,"Karelians,Veps",Swedes
node_430,node_11481,8.41778,1,8.41778,Belarusians,Norwegians
node_433,node_8843,8.16815,1,8.16815,Ukrainians,Swedes
node_435,node_11614,11.2358,1,11.2358,Belarusians,Swedes
node_439,node_8852,8.76451,1,8.76451,Belarusians,Swedes
node_447,node_1853,9.84558,1,9.84558,Chuvash,Swedes
node_448,node_8865,8.63403,1,8.63403,Chuvash,Swedes
node_449,node_11641,8.11099,1,8.11099,Chuvash,Swedes
node_456,node_11575,8.92648,1,8.92648,Ukrainians,Swedes
node_458,node_1811,11.2867,1,11.2867,"Karelians,Veps",Swedes
node_458,node_9132,8.42841,1,8.42841,"Karelians,Veps",Norwegians
node_458,node_11531,11.1019,1,11.1019,"Karelians,Veps",Swedes
node_458,node_11542,9.22342,1,9.22342,"Karelians,Veps",Swedes
node_458,node_11557,8.15451,1,8.15451,"Karelians,Veps",Swedes
node_458,node_11583,10.5349,1,10.5349,"Karelians,Veps",Swedes
node_458,node_11610,12.3594,1,12.3594,"Karelians,Veps",Swedes
node_459,node_1860,8.12897,1,8.12897,"Karelians,Veps",Swedes
node_459,node_1870,10.131,1,10.131,"Karelians,Veps",Swedes
node_459,node_8858,8.24606,1,8.24606,"Karelians,Veps",Swedes
node_459,node_8896,9.60448,1,9.60448,"Karelians,Veps",Swedes
node_459,node_11490,8.92154,1,8.92154,"Karelians,Veps",Norwegians
node_459,node_11554,8.04351,1,8.04351,"Karelians,Veps",Swedes
node_459,node_11609,8.64941,1,8.64941,"Karelians,Veps",Swedes
node_465,node_1846,8.75259,1,8.75259,Komi,Swedes
node_467,node_11619,8.92262,1,8.92262,"Karelians,Veps",Swedes
node_468,node_8849,8.0688,1,8.0688,"Karelians,Veps",Swedes
node_468,node_11570,10.4872,1,10.4872,"Karelians,Veps",Swedes
node_468,node_11649,8.26564,1,8.26564,"Karelians,Veps",Swedes
node_469,node_8891,8.26584,1,8.26584,"Karelians,Veps",Swedes
node_469,node_9122,10.8794,1,10.8794,"Karelians,Veps",Norwegians
node_469,node_9191,12.4,1,12.4,"Karelians,Veps",Norwegians
node_469,node_9215,15.2951,1,15.2951,"Karelians,Veps",Norwegians
node_469,node_9271,8.56446,1,8.56446,"Karelians,Veps",Norwegians
node_469,node_11619,9.31703,1,9.31703,"Karelians,Veps",Swedes
node_470,node_8927,8.06094,1,8.06094,"Karelians,Veps",Swedes
node_470,node_8932,8.76666,1,8.76666,"Karelians,Veps",Swedes
node_470,node_9077,8.49706,1,8.49706,"Karelians,Veps",Norwegians
node_470,node_9235,11.3435,1,11.3435,"Karelians,Veps",Norwegians
node_470,node_9896,9.15709,1,9.15709,"Karelians,Veps",Swedes
node_470,node_11522,8.21646,1,8.21646,"Karelians,Veps",Swedes
node_470,node_11528,9.62538,1,9.62538,"Karelians,Veps",Swedes
node_470,node_11586,8.3883,1,8.3883,"Karelians,Veps",Swedes
node_471,node_1811,8.10751,1,8.10751,"Karelians,Veps",Swedes
node_471,node_1860,10.2744,1,10.2744,"Karelians,Veps",Swedes
node_471,node_8843,8.24212,1,8.24212,"Karelians,Veps",Swedes
node_471,node_8904,10.0805,1,10.0805,"Karelians,Veps",Swedes
node_471,node_11538,8.56427,1,8.56427,"Karelians,Veps",Swedes
node_472,node_1818,8.35546,1,8.35546,"Karelians,Veps",Swedes
node_472,node_1853,18.8168,2,10.623,"Karelians,Veps",Swedes
node_472,node_1862,8.90709,1,8.90709,"Karelians,Veps",Swedes
node_472,node_1895,8.09275,1,8.09275,"Karelians,Veps",Swedes
node_472,node_9021,15.0662,2,8.24178,"Karelians,Veps",Norwegians
node_472,node_9897,9.35991,1,9.35991,"Karelians,Veps",Swedes
node_472,node_11531,8.81499,1,8.81499,"Karelians,Veps",Swedes
node_472,node_11548,11.2537,1,11.2537,"Karelians,Veps",Swedes
node_472,node_11644,8.96272,1,8.96272,"Karelians,Veps",Swedes
node_473,node_11619,9.14189,1,9.14189,"Karelians,Veps",Swedes
node_475,node_8894,12.1637,1,12.1637,Komi,Swedes
node_476,node_9159,9.53516,1,9.53516,Komi,Norwegians
node_486,node_9159,9.53516,1,9.53516,Komi,Norwegians
node_487,node_1808,16.987,2,8.50627,Komi,Swedes
node_488,node_1859,8.97097,1,8.97097,"Karelians,Veps",Swedes
node_488,node_8911,10.6246,1,10.6246,"Karelians,Veps",Swedes
node_488,node_11620,9.36874,1,9.36874,"Karelians,Veps",Swedes
node_489,node_1849,11.8044,1,11.8044,"Karelians,Veps",Swedes
node_489,node_9898,8.31516,1,8.31516,"Karelians,Veps",Swedes
node_489,node_9907,12.8285,1,12.8285,"Karelians,Veps",Swedes
node_489,node_11565,9.95472,1,9.95472,"Karelians,Veps",Swedes
node_490,node_1849,10.2281,1,10.2281,"Karelians,Veps",Swedes
node_490,node_1880,8.29076,1,8.29076,"Karelians,Veps",Swedes
node_490,node_9132,9.53116,1,9.53116,"Karelians,Veps",Norwegians
node_490,node_9256,9.74988,1,9.74988,"Karelians,Veps",Norwegians
node_490,node_9897,9.76115,1,9.76115,"Karelians,Veps",Swedes
node_490,node_9898,8.16695,1,8.16695,"Karelians,Veps",Swedes
node_490,node_11537,10.8072,1,10.8072,"Karelians,Veps",Swedes
node_491,node_8895,9.05964,1,9.05964,"Karelians,Veps",Swedes
node_491,node_8929,8.90321,1,8.90321,"Karelians,Veps",Swedes
node_491,node_9182,8.70712,1,8.70712,"Karelians,Veps",Norwegians
node_492,node_9140,8.80119,1,8.80119,"Karelians,Veps",Norwegians
node_492,node_11535,8.72617,1,8.72617,"Karelians,Veps",Swedes
node_492,node_11640,10.7016,1,10.7016,"Karelians,Veps",Swedes
node_492,node_11643,8.75244,1,8.75244,"Karelians,Veps",Swedes
node_492,node_11648,8.43218,1,8.43218,"Karelians,Veps",Swedes
node_493,node_8845,8.70919,1,8.70919,"Karelians,Veps",Swedes
node_493,node_8915,9.92848,1,9.92848,"Karelians,Veps",Swedes
node_493,node_9205,8.99271,1,8.99271,"Karelians,Veps",Norwegians
node_493,node_9323,8.00919,1,8.00919,"Karelians,Veps",Norwegians
node_494,node_8963,9.55145,1,9.55145,Komi,Norwegians
node_495,node_9900,8.03581,1,8.03581,Komi,Swedes
node_495,node_11468,10.0571,1,10.0571,Komi,Norwegians
node_495,node_11511,8.02156,1,8.02156,Komi,Norwegians
node_497,node_8900,8.33477,1,8.33477,Komi,Swedes
node_498,node_1879,8.38188,1,8.38188,Komi,Swedes
node_500,node_8842,8.82949,1,8.82949,Komi,Swedes
node_502,node_9218,8.54107,1,8.54107,Komi,Norwegians
node_503,node_11546,9.28418,1,9.28418,Komi,Swedes
node_503,node_11609,8.32369,1,8.32369,Komi,Swedes
node_510,node_1801,8.37769,1,8.37769,Moldovans,Swedes
node_525,node_11474,8.93081,1,8.93081,Moldovans,Norwegians
node_534,node_1871,8.51071,1,8.51071,Moldovans,Swedes
node_545,node_9028,8.46641,1,8.46641,"Kabardians,Cherkess,Adygeans",Norwegians
node_580,node_1811,9.54193,1,9.54193,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Swedes
node_580,node_8853,8.81691,1,8.81691,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Swedes
node_581,node_11533,9.14771,1,9.14771,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Swedes
node_16257,node_10225,11.3195,1,11.3195,Poles,Danes
node_1272,node_9242,8.92483,1,8.92483,"Kabardians,Cherkess,Adygeans",Norwegians
node_755,node_9111,18.6061,1,18.6061,Evenks,Norwegians
node_1276,node_11541,8.61172,1,8.61172,Ashkenazim,Swedes
node_1278,node_10226,11.7273,1,11.7273,Ashkenazim,Danes
node_1278,node_11541,8.82537,1,8.82537,Ashkenazim,Swedes
node_766,node_8867,8.29351,1,8.29351,English,Swedes
node_767,node_10224,12.4281,1,12.4281,English,Danes
node_769,node_9335,9.82711,1,9.82711,English,Norwegians
node_777,node_9155,8.44085,1,8.44085,English,Norwegians
node_777,node_11615,10.1867,1,10.1867,English,Swedes
node_778,node_11492,8.40876,1,8.40876,English,Norwegians
node_780,node_11525,8.9336,1,8.9336,English,Swedes
node_782,node_9342,8.20649,1,8.20649,English,Norwegians
node_786,node_9207,8.01518,1,8.01518,English,Norwegians
node_791,node_10301,9.89809,1,9.89809,English,Danes
node_792,node_9157,8.28625,1,8.28625,English,Norwegians
node_793,node_11538,8.65057,1,8.65057,English,Swedes
node_811,node_9164,10.1337,1,10.1337,English,Norwegians
node_817,node_11651,8.47854,1,8.47854,English,Swedes
node_820,node_8875,8.69624,1,8.69624,English,Swedes
node_821,node_9353,11.8699,1,11.8699,English,Norwegians
node_821,node_9911,8.16674,1,8.16674,English,Swedes
node_824,node_8990,8.81623,1,8.81623,English,Norwegians
node_826,node_9041,8.0869,1,8.0869,English,Norwegians
node_826,node_9905,9.94267,1,9.94267,English,Swedes
node_828,node_8958,8.81967,1,8.81967,English,Norwegians
node_832,node_9332,8.21623,1,8.21623,English,Norwegians
node_843,node_9168,8.28454,1,8.28454,English,Norwegians
node_843,node_11488,10.0934,1,10.0934,English,Norwegians
node_844,node_10329,10.3395,1,10.3395,English,Danes
node_847,node_9088,9.26851,1,9.26851,English,Norwegians
node_850,node_1897,12.0172,1,12.0172,English,Swedes
node_850,node_9898,9.8502,1,9.8502,English,Swedes
node_850,node_11533,8.24719,1,8.24719,English,Swedes
node_850,node_11563,16.2598,1,16.2598,English,Swedes
node_853,node_9264,9.40044,1,9.40044,English,Norwegians
node_854,node_9144,8.16125,1,8.16125,English,Norwegians
node_855,node_9201,8.61858,1,8.61858,English,Norwegians
node_857,node_11546,9.47594,1,9.47594,English,Swedes
node_863,node_10315,10.5095,1,10.5095,English,Danes
node_864,node_9243,8.59877,1,8.59877,English,Norwegians
node_864,node_9332,8.41016,1,8.41016,English,Norwegians
node_864,node_9390,8.41016,1,8.41016,English,Norwegians
node_867,node_10224,8.20323,1,8.20323,English,Danes
node_868,node_9372,12.0991,1,12.0991,English,Norwegians
node_882,node_9044,8.31824,1,8.31824,English,Norwegians
node_887,node_1889,8.37239,1,8.37239,English,Swedes
node_888,node_9299,8.26991,1,8.26991,English,Norwegians
node_889,node_11472,8.30555,1,8.30555,English,Norwegians
node_894,node_9275,9.87333,1,9.87333,English,Norwegians
node_894,node_11617,9.57275,1,9.57275,English,Swedes
node_902,node_1810,8.02755,1,8.02755,English,Swedes
node_908,node_9098,8.54613,1,8.54613,English,Norwegians
node_910,node_9235,8.39828,1,8.39828,English,Norwegians
node_910,node_9263,8.37004,1,8.37004,English,Norwegians
node_914,node_11533,8.76735,1,8.76735,English,Swedes
node_915,node_10294,8.11092,1,8.11092,English,Danes
node_916,node_10202,8.23824,1,8.23824,English,Danes
node_917,node_9257,8.01174,1,8.01174,English,Norwegians
node_923,node_9208,9.20848,1,9.20848,English,Norwegians
node_924,node_9168,8.33041,1,8.33041,English,Norwegians
node_927,node_9279,9.06,1,9.06,English,Norwegians
node_930,node_1861,8.80075,1,8.80075,English,Swedes
node_935,node_11537,8.77267,1,8.77267,English,Swedes
node_936,node_1809,8.22869,1,8.22869,English,Swedes
node_936,node_8852,8.60385,1,8.60385,English,Swedes
node_938,node_8897,8.11933,1,8.11933,English,Swedes
node_940,node_10212,8.15796,1,8.15796,English,Danes
node_942,node_9293,9.44543,1,9.44543,English,Norwegians
node_942,node_11542,8.22743,1,8.22743,English,Swedes
node_943,node_10225,8.58024,1,8.58024,English,Danes
node_944,node_9151,8.96613,1,8.96613,English,Norwegians
node_949,node_9293,8.18325,1,8.18325,English,Norwegians
node_949,node_9354,8.27376,1,8.27376,English,Norwegians
node_952,node_8831,8.34939,1,8.34939,English,Swedes
node_952,node_9080,9.64996,1,9.64996,English,Norwegians
node_952,node_9119,8.12098,1,8.12098,English,Norwegians
node_962,node_9340,10.5874,1,10.5874,English,Norwegians
node_969,node_11494,9.03951,1,9.03951,English,Norwegians
node_974,node_9362,8.64787,1,8.64787,English,Norwegians
node_984,node_10330,8.238,1,8.238,English,Danes
node_985,node_9911,8.35127,1,8.35127,English,Swedes
node_985,node_10206,8.95058,1,8.95058,English,Danes
node_986,node_10287,8.33443,1,8.33443,English,Danes
node_989,node_10316,9.53604,1,9.53604,English,Danes
node_992,node_8946,11.6732,1,11.6732,English,Norwegians
node_993,node_8949,9.14902,1,9.14902,English,Norwegians
node_999,node_9218,8.46374,1,8.46374,English,Norwegians
node_1019,node_9061,8.80113,1,8.80113,English,Norwegians
node_1023,node_10303,9.54961,1,9.54961,English,Danes
node_1027,node_10358,8.08117,1,8.08117,English,Danes
node_1043,node_1877,17.2039,1,17.2039,English,Swedes
node_1048,node_8918,9.20149,1,9.20149,English,Swedes
node_1048,node_9206,8.61071,1,8.61071,English,Norwegians
node_1052,node_11511,8.44995,1,8.44995,English,Norwegians
node_1062,node_8879,9.03464,1,9.03464,English,Swedes
node_1065,node_9033,12.972,1,12.972,English,Norwegians
node_1066,node_10342,8.20349,1,8.20349,English,Danes
node_1075,node_9203,9.55124,1,9.55124,English,Norwegians
node_1076,node_9308,9.07822,1,9.07822,English,Norwegians
node_1078,node_8932,11.2196,1,11.2196,English,Swedes
node_1078,node_11474,8.38791,1,8.38791,English,Norwegians
node_1080,node_9179,8.16162,1,8.16162,English,Norwegians
node_1080,node_10352,8.69973,1,8.69973,English,Danes
node_1081,node_9147,8.68907,1,8.68907,English,Norwegians
node_1084,node_10343,9.50936,1,9.50936,English,Danes
node_1085,node_9140,8.133,1,8.133,English,Norwegians
node_1086,node_8855,8.87119,1,8.87119,English,Swedes
node_1087,node_10207,8.13776,1,8.13776,English,Danes
node_1089,node_9197,8.23199,1,8.23199,English,Norwegians
node_1090,node_8962,8.28436,1,8.28436,English,Norwegians
node_1090,node_9255,9.2356,1,9.2356,English,Norwegians
node_1092,node_9203,10.3681,1,10.3681,English,Norwegians
node_1092,node_11498,9.68408,1,9.68408,English,Norwegians
node_1093,node_11534,12.0689,1,12.0689,English,Swedes
node_1096,node_10301,8.86351,1,8.86351,English,Danes
node_1111,node_9067,9.16871,1,9.16871,English,Norwegians
node_1111,node_9076,8.70495,1,8.70495,English,Norwegians
node_1111,node_9082,10.1436,1,10.1436,English,Norwegians
node_1111,node_9202,8.91647,1,8.91647,English,Norwegians
node_1111,node_9220,8.22405,1,8.22405,English,Norwegians
node_1111,node_9282,8.11953,1,8.11953,English,Norwegians
node_1111,node_9356,12.8479,1,12.8479,English,Norwegians
node_1113,node_11645,8.00754,1,8.00754,English,Swedes
node_1116,node_9018,8.93404,1,8.93404,English,Norwegians
node_1118,node_11462,9.1517,1,9.1517,English,Norwegians
node_1122,node_9338,9.38143,1,9.38143,English,Norwegians
node_1124,node_9033,11.3614,1,11.3614,English,Norwegians
node_1129,node_8870,9.30407,1,9.30407,English,Swedes
node_1130,node_8975,9.17878,1,9.17878,English,Norwegians
node_1132,node_10316,8.47989,1,8.47989,English,Danes
node_1134,node_9333,8.40908,1,8.40908,English,Norwegians
node_1134,node_10305,9.12444,1,9.12444,English,Danes
node_1142,node_1874,8.37667,1,8.37667,English,Swedes
node_1148,node_9067,8.80945,1,8.80945,English,Norwegians
node_1151,node_8904,9.29461,1,9.29461,English,Swedes
node_1160,node_1877,12.1379,1,12.1379,English,Swedes
node_1160,node_9377,8.31721,1,8.31721,English,Norwegians
node_1166,node_9316,10.7637,1,10.7637,English,Norwegians
node_1166,node_9317,10.2936,1,10.2936,English,Norwegians
node_1166,node_9336,8.17876,1,8.17876,English,Norwegians
node_1185,node_8830,8.29539,1,8.29539,English,Swedes
node_1192,node_11549,8.34502,1,8.34502,English,Swedes
node_1199,node_8867,8.26249,1,8.26249,English,Swedes
node_1199,node_9010,8.01668,1,8.01668,English,Norwegians
node_1200,node_9011,8.1246,1,8.1246,English,Norwegians
node_1202,node_8873,8.85431,1,8.85431,English,Swedes
node_1202,node_9081,8.85431,1,8.85431,English,Norwegians
node_1204,node_9011,10.0916,1,10.0916,English,Norwegians
node_1204,node_9259,8.75293,1,8.75293,English,Norwegians
node_1206,node_10305,9.00672,1,9.00672,English,Danes
node_1207,node_8942,8.41196,1,8.41196,English,Norwegians
node_1208,node_8975,8.08026,1,8.08026,English,Norwegians
node_1208,node_9383,8.42031,1,8.42031,English,Norwegians
node_1209,node_9111,8.13693,1,8.13693,English,Norwegians
node_1213,node_10362,9.05722,1,9.05722,English,Danes
node_1216,node_10298,8.03729,1,8.03729,English,Danes
node_1217,node_10243,8.8606,1,8.8606,English,Danes
node_1220,node_9309,9.04433,1,9.04433,English,Norwegians
node_1224,node_9104,8.29237,1,8.29237,English,Norwegians
node_1235,node_10239,11.518,1,11.518,English,Danes
node_1241,node_8904,12.3512,1,12.3512,English,Swedes
node_1241,node_8996,12.5945,1,12.5945,English,Norwegians
node_1241,node_10261,13.5266,1,13.5266,English,Danes
node_1241,node_11638,13.5266,1,13.5266,English,Swedes
node_1292,node_8940,8.31927,1,8.31927,English,Norwegians
node_1292,node_9106,8.10851,1,8.10851,English,Norwegians
node_1292,node_9277,8.86787,1,8.86787,English,Norwegians
node_1292,node_11490,11.2043,1,11.2043,English,Norwegians
node_1294,node_1889,8.24603,1,8.24603,English,Swedes
node_1303,node_10202,10.6074,1,10.6074,English,Danes
node_1306,node_11615,9.67584,1,9.67584,English,Swedes
node_1307,node_1870,9.47597,1,9.47597,English,Swedes
node_1307,node_11467,10.1975,1,10.1975,English,Norwegians
node_1309,node_8947,8.34777,1,8.34777,English,Norwegians
node_1314,node_9185,8.78142,1,8.78142,English,Norwegians
node_1318,node_9382,8.84782,1,8.84782,English,Norwegians
node_1321,node_10316,11.3308,1,11.3308,English,Danes
node_1324,node_9313,9.44483,1,9.44483,English,Norwegians
node_1327,node_9019,11.5647,1,11.5647,English,Norwegians
node_1334,node_10363,8.67128,1,8.67128,English,Danes
node_1339,node_1842,8.07062,1,8.07062,English,Swedes
node_1341,node_10331,13.1166,1,13.1166,English,Danes
node_1344,node_9248,8.01687,1,8.01687,English,Norwegians
node_1350,node_9020,8.42328,1,8.42328,English,Norwegians
node_1357,node_8968,8.34624,1,8.34624,English,Norwegians
node_1377,node_9381,8.33988,1,8.33988,English,Norwegians
node_1379,node_9304,9.0767,1,9.0767,English,Norwegians
node_1381,node_9015,9.90955,1,9.90955,English,Norwegians
node_1384,node_9088,9.41574,1,9.41574,English,Norwegians
node_1391,node_9011,8.00277,1,8.00277,English,Norwegians
node_1392,node_9381,8.98029,1,8.98029,English,Norwegians
node_1395,node_9390,8.9696,1,8.9696,English,Norwegians
node_1399,node_1871,10.2714,1,10.2714,English,Swedes
node_1405,node_9102,9.02789,1,9.02789,English,Norwegians
node_1405,node_9365,8.28468,1,8.28468,English,Norwegians
node_1410,node_1832,11.6353,1,11.6353,English,Swedes
node_1410,node_9084,11.5602,1,11.5602,English,Norwegians
node_1413,node_9325,8.34429,1,8.34429,English,Norwegians
node_1416,node_8917,11.1592,1,11.1592,English,Swedes
node_1417,node_9261,8.44284,1,8.44284,English,Norwegians
node_1418,node_10328,8.32443,1,8.32443,English,Danes
node_1420,node_8878,10.2106,1,10.2106,English,Swedes
node_1420,node_11569,9.65587,1,9.65587,English,Swedes
node_1421,node_10275,8.99817,1,8.99817,English,Danes
node_1422,node_9309,9.42416,1,9.42416,English,Norwegians
node_1429,node_9332,9.23662,1,9.23662,English,Norwegians
node_1430,node_8835,9.06921,1,9.06921,English,Swedes
node_1435,node_9128,9.51634,1,9.51634,English,Norwegians
node_1438,node_8965,8.70207,1,8.70207,English,Norwegians
node_1438,node_10341,9.54772,1,9.54772,English,Danes
node_1440,node_9032,8.22254,1,8.22254,English,Norwegians
node_1444,node_10365,9.12418,1,9.12418,English,Danes
node_1446,node_9335,8.75208,1,8.75208,English,Norwegians
node_1448,node_9203,8.17036,1,8.17036,English,Norwegians
node_1448,node_11556,8.40762,1,8.40762,English,Swedes
node_1449,node_11494,8.77129,1,8.77129,English,Norwegians
node_1452,node_11514,9.57801,1,9.57801,English,Norwegians
node_1455,node_8861,8.01914,1,8.01914,English,Swedes
node_1455,node_9330,8.30507,1,8.30507,English,Norwegians
node_1455,node_10298,9.69252,1,9.69252,English,Danes
node_1457,node_9117,8.61472,1,8.61472,English,Norwegians
node_1460,node_9324,8.29597,1,8.29597,English,Norwegians
node_1460,node_9343,9.70837,1,9.70837,English,Norwegians
node_1461,node_11582,8.11011,1,8.11011,English,Swedes
node_1469,node_1855,8.75046,1,8.75046,English,Swedes
node_1474,node_9345,8.36719,1,8.36719,English,Norwegians
node_1476,node_10316,9.11519,1,9.11519,English,Danes
node_1479,node_9032,8.22254,1,8.22254,English,Norwegians
node_1481,node_9161,8.04762,1,8.04762,English,Norwegians
node_1484,node_11615,12.7113,1,12.7113,English,Swedes
node_1487,node_8838,8.76675,1,8.76675,English,Swedes
node_1489,node_11478,11.0575,1,11.0575,English,Norwegians
node_1494,node_8955,8.28565,1,8.28565,English,Norwegians
node_1495,node_6899,8.35419,1,8.35419,English,Norwegians
node_1504,node_9385,8.24522,1,8.24522,English,Norwegians
node_1518,node_9027,8.93645,1,8.93645,English,Norwegians
node_1521,node_8939,8.55635,1,8.55635,English,Norwegians
node_1521,node_10320,9.29468,1,9.29468,English,Danes
node_1522,node_10296,8.70917,1,8.70917,English,Danes
node_1523,node_9076,13.1337,1,13.1337,English,Norwegians
node_1525,node_9151,8.15641,1,8.15641,English,Norwegians
node_1525,node_11552,10.1593,1,10.1593,English,Swedes
node_1529,node_9088,8.38066,1,8.38066,English,Norwegians
node_1550,node_9066,8.41215,1,8.41215,English,Norwegians
node_1551,node_10262,9.62837,1,9.62837,English,Danes
node_1553,node_9201,8.61858,1,8.61858,English,Norwegians
node_1553,node_11482,8.23397,1,8.23397,English,Norwegians
node_1554,node_11616,8.70939,1,8.70939,English,Swedes
node_1557,node_11523,9.29218,1,9.29218,English,Swedes
node_1563,node_9334,8.99784,1,8.99784,English,Norwegians
node_1567,node_8914,8.07571,1,8.07571,English,Swedes
node_1571,node_8918,9.78098,1,9.78098,English,Swedes
node_1573,node_9134,8.83101,1,8.83101,English,Norwegians
node_1574,node_9095,8.49074,1,8.49074,English,Norwegians
node_1577,node_8975,9.17878,1,9.17878,English,Norwegians
node_1587,node_10320,8.27495,1,8.27495,English,Danes
node_1590,node_8904,12.6476,1,12.6476,English,Swedes
node_1590,node_8996,13.2265,1,13.2265,English,Norwegians
node_1590,node_10261,12.3256,1,12.3256,English,Danes
node_1590,node_11638,12.3256,1,12.3256,English,Swedes
node_1591,node_1872,9.55487,1,9.55487,English,Swedes
node_1595,node_9114,8.01958,1,8.01958,English,Norwegians
node_1596,node_11583,8.58693,1,8.58693,English,Swedes
node_1597,node_8994,8.67205,1,8.67205,English,Norwegians
node_1599,node_9070,9.09518,1,9.09518,English,Norwegians
node_1599,node_11465,8.59148,1,8.59148,English,Norwegians
node_1603,node_8959,8.08347,1,8.08347,English,Danes
node_1605,node_9332,9.05017,1,9.05017,English,Norwegians
node_1608,node_1883,9.3866,1,9.3866,English,Swedes
node_1609,node_9364,9.12854,1,9.12854,English,Norwegians
node_1620,node_8978,8.30769,1,8.30769,English,Norwegians
node_1622,node_8904,12.6436,1,12.6436,English,Swedes
