node_id1,node_id2,ibd_sum,ibd_n,ibd_max,label_id1,label_id2
node_2,node_11860,8.63046,1,8.63046,Estonians,Irish
node_7,node_5839,8.97188,1,8.97188,Estonians,Germans
node_12,node_907,12.0234,1,12.0234,Estonians,English
node_13,node_12127,9.8376,1,9.8376,Estonians,Germans
node_16102,node_5724,8.08103,1,8.08103,Poles,Germans
node_16108,node_5941,9.41816,1,9.41816,Poles,Germans
node_16111,node_6008,8.35201,1,8.35201,Poles,Germans
node_16115,node_10769,8.10429,1,8.10429,Poles,Belgium
node_16118,node_2412,9.89745,1,9.89745,Poles,French
node_16119,node_5790,8.65404,1,8.65404,Poles,Germans
node_16121,node_11191,9.38177,1,9.38177,Poles,Germans
node_16121,node_12137,9.38643,1,9.38643,Poles,Germans
node_16123,node_11185,9.18403,1,9.18403,Poles,Germans
node_16124,node_5811,8.05603,1,8.05603,Poles,Germans
node_16125,node_11104,8.23059,1,8.23059,Poles,Germans
node_16126,node_5033,9.74434,1,9.74434,Poles,Germans
node_16130,node_11423,9.17475,1,9.17475,Poles,English
node_16131,node_5720,9.98895,1,9.98895,Poles,Germans
node_16131,node_5947,8.50113,1,8.50113,Poles,Germans
node_16141,node_5026,8.64695,1,8.64695,Poles,Germans
node_16141,node_12132,8.00411,1,8.00411,Poles,Germans
node_16147,node_5845,8.24666,1,8.24666,Poles,Germans
node_16147,node_11092,8.89581,1,8.89581,Poles,Germans
node_16152,node_6103,9.51721,1,9.51721,Poles,Germans
node_16153,node_5781,8.19274,1,8.19274,Poles,Germans
node_16156,node_6031,8.71811,1,8.71811,Poles,Germans
node_16161,node_11033,13.6769,1,13.6769,Poles,Germans
node_16175,node_6061,10.5917,1,10.5917,Poles,Germans
node_16176,node_5111,8.39635,1,8.39635,Poles,Germans
node_16176,node_11153,10.409,1,10.409,Poles,Germans
node_16179,node_10625,9.40022,1,9.40022,Poles,Belgium
node_16182,node_5103,9.19424,1,9.19424,Poles,Germans
node_16183,node_11061,9.23546,1,9.23546,Poles,Germans
node_16187,node_5079,8.1904,1,8.1904,Poles,Germans
node_16191,node_5919,9.01643,1,9.01643,Poles,Germans
node_16193,node_11207,10.4073,1,10.4073,Poles,Germans
node_16201,node_11094,8.29506,1,8.29506,Poles,Germans
node_16203,node_10632,8.25738,1,8.25738,Poles,Belgium
node_16205,node_5953,8.06534,1,8.06534,Poles,Germans
node_16207,node_12111,8.73393,1,8.73393,Poles,Germans
node_16211,node_11109,8.51734,1,8.51734,Poles,Germans
node_16213,node_9709,8.55102,1,8.55102,Poles,English
node_16214,node_5689,8.22421,1,8.22421,Poles,Germans
node_16215,node_6075,11.3037,1,11.3037,Poles,Germans
node_16217,node_11039,8.3577,1,8.3577,Poles,Germans
node_16219,node_6009,8.02973,1,8.02973,Poles,Germans
node_16219,node_11169,9.86856,1,9.86856,Poles,Germans
node_16220,node_6109,8.23975,1,8.23975,Poles,Germans
node_16223,node_1208,17.3834,1,17.3834,Poles,English
node_16225,node_11195,8.09331,1,8.09331,Poles,Germans
node_16229,node_2542,8.39399,1,8.39399,Poles,French
node_16230,node_11167,8.2163,1,8.2163,Poles,Germans
node_16234,node_11838,8.07377,1,8.07377,Poles,English
node_16241,node_2542,8.26989,1,8.26989,Poles,French
node_16245,node_5137,8.61389,1,8.61389,Poles,Germans
node_16247,node_5980,10.1428,1,10.1428,Poles,Germans
node_16247,node_11036,8.43194,1,8.43194,Poles,Germans
node_14,node_824,8.17141,1,8.17141,Estonians,English
node_14,node_950,8.01397,1,8.01397,Estonians,English
node_16,node_1105,8.46893,1,8.46893,Estonians,English
node_17,node_9702,8.60397,1,8.60397,Estonians,English
node_18,node_5998,10.4369,1,10.4369,Estonians,Germans
node_16250,node_5845,8.24666,1,8.24666,Poles,Germans
node_16252,node_11167,8.82669,1,8.82669,Poles,Germans
node_158,node_5773,8.1209,1,8.1209,"Udmurts,Besermyan",Germans
node_213,node_12126,8.58899,1,8.58899,"Udmurts,Besermyan",Germans
node_220,node_12121,9.58712,1,9.58712,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Germans
node_250,node_5732,8.07111,1,8.07111,Mordvins,Germans
node_250,node_5756,8.49253,1,8.49253,Mordvins,Germans
node_250,node_5956,8.27225,1,8.27225,Mordvins,Germans
node_252,node_12127,8.08832,1,8.08832,Mordvins,Germans
node_298,node_5694,8.72771,1,8.72771,Chechens,Germans
node_303,node_5998,8.90767,1,8.90767,"Kabardians,Cherkess,Adygeans",Germans
node_367,node_11025,8.03984,1,8.03984,"Kabardians,Cherkess,Adygeans",Germans
node_367,node_11067,8.01302,1,8.01302,"Kabardians,Cherkess,Adygeans",Germans
node_410,node_5849,8.22491,1,8.22491,Mordvins,Germans
node_410,node_11789,8.32613,1,8.32613,Mordvins,English
node_427,node_5074,8.55978,1,8.55978,"Karelians,Veps",Germans
node_427,node_11346,9.39653,1,9.39653,"Karelians,Veps",English
node_428,node_11151,12.1838,1,12.1838,Belarusians,Germans
node_430,node_5718,9.34361,1,9.34361,Belarusians,Germans
node_430,node_5764,10.7912,1,10.7912,Belarusians,Germans
node_430,node_11069,8.21866,1,8.21866,Belarusians,Germans
node_432,node_5747,8.90118,1,8.90118,Belarusians,Germans
node_434,node_2367,19.9329,2,13.6086,Belarusians,French
node_434,node_2419,9.57697,1,9.57697,Belarusians,French
node_435,node_2589,8.47237,1,8.47237,Belarusians,French
node_435,node_11111,8.14838,1,8.14838,Belarusians,Germans
node_439,node_5841,9.944,1,9.944,Belarusians,Germans
node_440,node_11143,10.2464,1,10.2464,Ukrainians,Germans
node_443,node_5747,8.24126,1,8.24126,Belarusians,Germans
node_454,node_11091,8.75938,1,8.75938,Chuvash,Germans
node_455,node_6108,8.37407,1,8.37407,Ukrainians,Germans
node_455,node_11154,12.9228,1,12.9228,Ukrainians,Germans
node_463,node_5946,8.66611,1,8.66611,Komi,Germans
node_466,node_11092,8.28968,1,8.28968,Komi,Germans
node_466,node_11111,16.5962,2,9.96001,Komi,Germans
node_474,node_5881,11.9207,1,11.9207,Komi,Germans
node_475,node_9480,9.8812,1,9.8812,Komi,English
node_483,node_5092,8.08326,1,8.08326,Komi,Germans
node_484,node_5958,9.16648,1,9.16648,Komi,Germans
node_487,node_5881,11.0489,1,11.0489,Komi,Germans
node_489,node_11148,9.28061,1,9.28061,"Karelians,Veps",Germans
node_490,node_5855,10.5841,1,10.5841,"Karelians,Veps",Germans
node_492,node_976,12.3363,1,12.3363,"Karelians,Veps",English
node_496,node_5855,9.08536,1,9.08536,Komi,Germans
node_505,node_1668,8.27176,1,8.27176,"Kabardians,Cherkess,Adygeans",English
node_511,node_5801,8.23143,1,8.23143,Moldovans,Germans
node_511,node_5826,8.34672,1,8.34672,Moldovans,Germans
node_515,node_11195,8.08189,1,8.08189,"Kabardians,Cherkess,Adygeans",Germans
node_516,node_5948,9.31606,1,9.31606,Moldovans,Germans
node_516,node_11160,8.16473,1,8.16473,Moldovans,Germans
node_518,node_5763,8.53302,1,8.53302,Moldovans,Germans
node_519,node_5104,8.93005,1,8.93005,Moldovans,Germans
node_519,node_5801,10.6321,1,10.6321,Moldovans,Germans
node_526,node_4978,9.42257,1,9.42257,Moldovans,Germans
node_526,node_11112,8.48872,1,8.48872,Moldovans,Germans
node_527,node_5923,8.35847,1,8.35847,Moldovans,Germans
node_527,node_6009,8.90709,1,8.90709,Moldovans,Germans
node_558,node_5804,9.83284,1,9.83284,Moldovans,Germans
node_559,node_2323,8.0559,1,8.0559,Moldovans,French
node_560,node_5767,8.52568,1,8.52568,"Kabardians,Cherkess,Adygeans",Germans
node_564,node_11030,8.37093,1,8.37093,Ukrainians,Germans
node_571,node_5751,8.16222,1,8.16222,Moldovans,Germans
node_574,node_5853,9.92336,1,9.92336,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Germans
node_579,node_11033,8.81802,1,8.81802,"Karachays,Balkars",Germans
node_581,node_5708,8.01094,1,8.01094,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens",Germans
node_628,node_11171,8.6311,1,8.6311,"Khanty,Mansi",Germans
node_629,node_2303,8.15721,1,8.15721,"Khanty,Mansi",French
node_16254,node_11204,8.42721,1,8.42721,Poles,Germans
node_16255,node_9399,8.90286,1,8.90286,Poles,Germans
node_16256,node_5036,9.97736,1,9.97736,Poles,Germans
node_16261,node_5959,8.00565,1,8.00565,Poles,Germans
node_16262,node_1744,10.5453,1,10.5453,Poles,English
node_16268,node_4995,8.87503,1,8.87503,Poles,Germans
node_16268,node_11104,8.52152,1,8.52152,Poles,Germans
node_16272,node_11211,10.6383,1,10.6383,Poles,Germans
node_16274,node_5966,9.26445,1,9.26445,Poles,Germans
node_16274,node_11116,9.84536,1,9.84536,Poles,Germans
node_16277,node_5766,8.3858,1,8.3858,Poles,Germans
node_16280,node_6036,8.2433,1,8.2433,Poles,Germans
node_16284,node_5980,8.38228,1,8.38228,Poles,Germans
node_16289,node_5946,8.202,1,8.202,Poles,Germans
node_1275,node_2279,8.71283,1,8.71283,Ashkenazim,French
node_1275,node_2582,12.0221,1,12.0221,Ashkenazim,French
node_1275,node_5697,8.56526,1,8.56526,Ashkenazim,Germans
node_1275,node_9733,11.5562,1,11.5562,Ashkenazim,English
node_1275,node_11042,9.55326,1,9.55326,Ashkenazim,Germans
node_1275,node_11944,16.728,2,8.73203,Ashkenazim,English
node_1275,node_12264,11.4327,1,11.4327,Ashkenazim,French
node_1276,node_2398,15.2809,2,8.71317,Ashkenazim,French
node_1276,node_2419,25.1526,3,9.78247,Ashkenazim,French
node_1276,node_6283,10.2746,1,10.2746,Ashkenazim,English
node_1276,node_9397,18.2104,1,18.2104,Ashkenazim,Germans
node_1276,node_11030,14.9153,1,14.9153,Ashkenazim,Germans
node_1276,node_11401,10.3633,1,10.3633,Ashkenazim,English
node_1276,node_12172,8.68398,1,8.68398,Ashkenazim,French
node_1276,node_12178,12.6904,1,12.6904,Ashkenazim,French
node_1278,node_4351,9.22882,1,9.22882,Ashkenazim,French
node_1278,node_11073,8.7897,1,8.7897,Ashkenazim,Germans
node_1279,node_1782,8.83281,1,8.83281,Ashkenazim,English
node_1279,node_2398,8.19795,1,8.19795,Ashkenazim,French
node_1279,node_2413,8.45796,1,8.45796,Ashkenazim,French
node_1279,node_5743,8.93625,1,8.93625,Ashkenazim,Germans
node_1279,node_9397,10.7401,1,10.7401,Ashkenazim,Germans
node_1279,node_11273,8.30205,1,8.30205,Ashkenazim,English
node_1280,node_2367,16.9438,2,9.77355,Ashkenazim,French
node_1280,node_5026,8.82235,1,8.82235,Ashkenazim,Germans
node_1280,node_5036,10.6654,1,10.6654,Ashkenazim,Germans
node_1280,node_6006,8.82067,1,8.82067,Ashkenazim,Germans
node_1280,node_12241,18.5782,2,9.84298,Ashkenazim,French
node_1281,node_1782,14.503,2,8.36624,Ashkenazim,English
node_1281,node_2412,54.7745,6,12.0234,Ashkenazim,French
node_1281,node_2419,15.1386,2,9.0325,Ashkenazim,French
node_1281,node_5036,8.61428,1,8.61428,Ashkenazim,Germans
node_1281,node_5898,8.94284,1,8.94284,Ashkenazim,Germans
node_1281,node_11073,11.6046,1,11.6046,Ashkenazim,Germans
node_1281,node_12262,8.23731,1,8.23731,Ashkenazim,French
node_764,node_840,10.6513,1,10.6513,English,English
node_764,node_849,8.51599,1,8.51599,English,English
node_764,node_884,11.5081,1,11.5081,English,English
node_764,node_1136,14.5093,1,14.5093,English,English
node_764,node_1515,9.0694,1,9.0694,English,English
node_764,node_1623,8.05064,1,8.05064,English,English
node_764,node_1671,11.4988,1,11.4988,English,English
node_764,node_1689,12.0308,1,12.0308,English,English
node_764,node_9586,8.56303,1,8.56303,English,English
node_764,node_9675,9.60315,1,9.60315,English,English
node_764,node_9824,8.01484,1,8.01484,English,English
node_764,node_11720,9.6941,1,9.6941,English,English
node_765,node_1012,14.1552,1,14.1552,English,English
node_765,node_1363,9.40048,1,9.40048,English,English
node_765,node_1430,12.5598,1,12.5598,English,English
node_765,node_1624,12.0239,1,12.0239,English,English
node_765,node_1681,8.41264,1,8.41264,English,English
node_765,node_13397,8.09637,1,8.09637,English,Ashkenazim
node_765,node_6278,10.8709,1,10.8709,English,English
node_765,node_14916,9.46243,1,9.46243,English,Ashkenazim
node_765,node_9830,9.75378,1,9.75378,English,English
node_765,node_11226,8.72314,1,8.72314,English,English
node_765,node_11846,8.0785,1,8.0785,English,Irish
node_766,node_1119,15.9026,2,9.59888,English,English
node_766,node_1604,9.24096,1,9.24096,English,English
node_766,node_1654,13.285,1,13.285,English,English
node_766,node_6265,10.5288,1,10.5288,English,English
node_766,node_8867,8.29351,1,8.29351,English,Swedes
node_767,node_1057,9.2435,1,9.2435,English,English
node_767,node_1488,8.32442,1,8.32442,English,English
node_767,node_1725,8.08718,1,8.08718,English,English
node_767,node_13340,8.31467,1,8.31467,English,Russians
node_767,node_17155,8.42049,1,8.42049,English,Russians
node_767,node_9541,8.12886,1,8.12886,English,English
node_767,node_9597,9.49524,1,9.49524,English,English
node_767,node_9641,8.92747,1,8.92747,English,English
node_767,node_10224,12.4281,1,12.4281,English,Danes
node_767,node_10633,8.2865,1,8.2865,English,Belgium
node_767,node_11223,8.27299,1,8.27299,English,English
node_768,node_1008,14.1349,1,14.1349,English,English
node_768,node_1154,12.0732,1,12.0732,English,English
node_768,node_1182,11.3486,1,11.3486,English,English
node_768,node_1334,10.7243,1,10.7243,English,English
node_768,node_1437,12.03,1,12.03,English,English
node_768,node_1462,8.07692,1,8.07692,English,English
node_768,node_1551,14.3257,1,14.3257,English,English
node_768,node_1600,8.36414,1,8.36414,English,English
node_768,node_1776,10.3619,1,10.3619,English,English
node_768,node_2467,8.72518,1,8.72518,English,French
node_768,node_2961,13.824,1,13.824,English,English
node_768,node_9811,8.78197,1,8.78197,English,English
node_768,node_11277,8.49998,1,8.49998,English,English
node_768,node_11965,11.9952,1,11.9952,English,English
node_768,node_11992,10.7278,1,10.7278,English,English
node_768,node_12070,8.28722,1,8.28722,English,English
node_769,node_840,8.8342,1,8.8342,English,English
node_769,node_903,8.14207,1,8.14207,English,English
node_769,node_975,17.2492,2,8.73241,English,English
node_769,node_1096,12.6268,1,12.6268,English,English
node_769,node_1356,8.92528,1,8.92528,English,English
node_769,node_1664,10.9544,1,10.9544,English,English
node_769,node_1748,17.1341,2,8.69156,English,English
node_769,node_2615,9.95731,1,9.95731,English,French
node_769,node_5524,8.05637,1,8.05637,English,"Tatars,Volga-Tatars,Mishar-Tatars,Kryashens"
node_769,node_9335,9.82711,1,9.82711,English,Norwegians
node_769,node_9597,9.78875,1,9.78875,English,English
node_769,node_11782,11.2222,1,11.2222,English,English
node_769,node_12011,17.8815,2,9.98251,English,English
node_769,node_12036,13.0344,1,13.0344,English,English
node_769,node_12145,10.3011,1,10.3011,English,English
node_770,node_1188,9.07884,1,9.07884,English,English
node_770,node_1235,10.3612,1,10.3612,English,English
node_770,node_1310,12.5939,1,12.5939,English,English
node_770,node_1372,14.6078,1,14.6078,English,English
node_770,node_1785,11.679,1,11.679,English,English
node_770,node_5749,8.51764,1,8.51764,English,Germans
node_770,node_11361,11.1978,1,11.1978,English,English
node_770,node_11766,14.3913,1,14.3913,English,English
node_770,node_11865,8.41159,1,8.41159,English,Irish
node_770,node_12069,10.4034,1,10.4034,English,English
node_770,node_12084,15.0547,1,15.0547,English,English
node_771,node_874,13.8502,1,13.8502,English,English
node_771,node_1097,23.8364,2,11.9207,English,English
node_771,node_1389,8.54076,1,8.54076,English,English
node_771,node_1439,8.04351,1,8.04351,English,English
node_771,node_1572,9.22397,1,9.22397,English,English
node_771,node_1586,12.8607,1,12.8607,English,English
node_771,node_1692,8.20676,1,8.20676,English,English
node_771,node_1749,8.28918,1,8.28918,English,English
node_771,node_1751,10.2196,1,10.2196,English,English
node_771,node_6118,8.22151,1,8.22151,English,Germans
node_771,node_14905,8.22151,1,8.22151,English,Ashkenazim
node_771,node_9526,8.75201,1,8.75201,English,English
node_771,node_9593,14.6116,1,14.6116,English,English
node_771,node_9613,8.20993,1,8.20993,English,English
node_771,node_9777,8.24526,1,8.24526,English,English
node_771,node_11715,9.6348,1,9.6348,English,English
node_771,node_11936,8.587,1,8.587,English,English
node_771,node_11964,10.0675,1,10.0675,English,English
node_771,node_11990,8.75201,1,8.75201,English,English
node_772,node_786,11.0771,1,11.0771,English,English
node_772,node_892,8.38351,1,8.38351,English,English
node_772,node_1239,9.09816,1,9.09816,English,English
node_772,node_1417,9.82652,1,9.82652,English,English
node_772,node_1641,14.838,2,8.66355,English,English
node_772,node_6218,9.04169,1,9.04169,English,English
node_772,node_9525,10.1648,1,10.1648,English,English
node_772,node_9553,9.28055,1,9.28055,English,English
node_772,node_9611,10.2105,1,10.2105,English,English
node_772,node_9659,11.0594,1,11.0594,English,English
node_772,node_9683,18.0476,2,9.83815,English,English
node_772,node_9738,8.3694,1,8.3694,English,English
node_772,node_11904,8.03022,1,8.03022,English,English
node_773,node_828,12.6,1,12.6,English,English
node_773,node_977,8.29509,1,8.29509,English,English
node_773,node_1121,8.1525,1,8.1525,English,English
node_773,node_1453,14.9841,2,8.93712,English,English
node_773,node_1501,23.1867,2,14.4192,English,English
node_773,node_1525,9.04857,1,9.04857,English,English
node_773,node_6308,8.43779,1,8.43779,English,English
node_773,node_7462,8.877,1,8.877,English,Bashkirs
node_773,node_9800,8.72956,1,8.72956,English,English
node_773,node_9823,20.3769,2,10.9045,English,English
node_773,node_11312,10.6579,1,10.6579,English,English
node_773,node_11348,9.92843,1,9.92843,English,English
node_773,node_11437,8.30206,1,8.30206,English,English
node_773,node_11750,9.92843,1,9.92843,English,English
node_774,node_1412,8.64012,1,8.64012,English,English
node_774,node_1642,8.04179,1,8.04179,English,English
node_774,node_1652,11.9858,1,11.9858,English,English
node_774,node_1674,8.84292,1,8.84292,English,English
node_774,node_6258,8.85011,1,8.85011,English,English
node_774,node_9475,10.9716,1,10.9716,English,English
node_774,node_9482,9.66988,1,9.66988,English,English
node_774,node_9523,9.09341,1,9.09341,English,English
node_774,node_9697,10.5351,1,10.5351,English,English
node_774,node_9699,12.8139,1,12.8139,English,English
node_774,node_9704,9.62691,1,9.62691,English,English
node_774,node_11328,9.25367,1,9.25367,English,English
node_774,node_11370,8.22107,1,8.22107,English,English
node_775,node_807,8.04394,1,8.04394,English,English
node_775,node_854,8.05956,1,8.05956,English,English
node_775,node_857,19.7947,1,19.7947,English,English
node_775,node_891,11.7087,1,11.7087,English,English
node_775,node_970,8.6055,1,8.6055,English,English
node_775,node_985,13.4872,1,13.4872,English,English
node_775,node_1060,8.08224,1,8.08224,English,English
node_775,node_1338,8.83913,1,8.83913,English,English
node_775,node_1523,9.29114,1,9.29114,English,English
node_775,node_1690,10.2053,1,10.2053,English,English
node_775,node_1724,10.4243,1,10.4243,English,English
node_775,node_11353,10.9118,1,10.9118,English,English
node_775,node_11893,11.2359,1,11.2359,English,English
node_775,node_11922,10.5724,1,10.5724,English,English
node_776,node_876,8.75159,1,8.75159,English,English
node_776,node_1027,18.0359,1,18.0359,English,English
node_776,node_1038,15.7019,2,8.61285,English,English
node_776,node_1092,8.22957,1,8.22957,English,English
node_776,node_1244,15.2807,1,15.2807,English,English
node_776,node_1394,14.85,1,14.85,English,English
node_776,node_1479,9.06097,1,9.06097,English,English
node_776,node_9616,8.32175,1,8.32175,English,English
node_776,node_9666,9.00718,1,9.00718,English,English
node_776,node_9884,8.21359,1,8.21359,English,English
node_776,node_11220,10.6596,1,10.6596,English,English
node_776,node_11267,8.95252,1,8.95252,English,English
node_776,node_11273,9.65054,1,9.65054,English,English
node_776,node_11691,9.81631,1,9.81631,English,English
node_776,node_11893,13.1531,1,13.1531,English,English
node_776,node_11957,12.9429,1,12.9429,English,English
node_777,node_1306,13.8517,1,13.8517,English,English
node_777,node_1354,12.3668,1,12.3668,English,English
node_777,node_1378,8.59175,1,8.59175,English,English
node_777,node_1593,8.80118,1,8.80118,English,English
node_777,node_1636,9.28891,1,9.28891,English,English
node_777,node_1725,8.73296,1,8.73296,English,English
node_777,node_6285,9.0654,1,9.0654,English,English
node_777,node_9155,8.44085,1,8.44085,English,Norwegians
node_777,node_9615,8.85084,1,8.85084,English,English
node_777,node_11122,8.56999,1,8.56999,English,Germans
node_777,node_11288,9.76124,1,9.76124,English,English
node_777,node_11615,10.1867,1,10.1867,English,Swedes
node_778,node_861,8.38004,1,8.38004,English,English
node_778,node_921,8.19661,1,8.19661,English,English
node_778,node_1037,19.3615,1,19.3615,English,English
node_778,node_1080,8.37112,1,8.37112,English,English
node_778,node_1211,9.36323,1,9.36323,English,English
node_778,node_1301,10.2216,1,10.2216,English,English
node_778,node_1335,23.472,2,15.9468,English,English
node_778,node_1389,16.6144,1,16.6144,English,English
node_778,node_1401,9.65124,1,9.65124,English,English
node_778,node_1417,8.80845,1,8.80845,English,English
node_778,node_1473,8.53622,1,8.53622,English,English
node_778,node_1593,11.0158,1,11.0158,English,English
node_778,node_1641,9.59388,1,9.59388,English,English
node_778,node_1765,10.1761,1,10.1761,English,English
node_778,node_6221,9.76015,1,9.76015,English,English
node_778,node_9455,8.01157,1,8.01157,English,English
node_778,node_9463,8.48428,1,8.48428,English,English
node_778,node_9467,9.35388,1,9.35388,English,English
node_778,node_9567,8.61805,1,8.61805,English,English
node_778,node_9582,9.17018,1,9.17018,English,English
node_778,node_9672,12.4813,1,12.4813,English,English
node_778,node_9688,8.03632,1,8.03632,English,English
node_778,node_9709,8.61871,1,8.61871,English,English
node_778,node_11268,8.36771,1,8.36771,English,English
node_778,node_11357,13.0853,1,13.0853,English,English
node_778,node_11361,8.3207,1,8.3207,English,English
node_778,node_11492,8.40876,1,8.40876,English,Norwegians
node_778,node_11689,8.24757,1,8.24757,English,English
node_778,node_12084,10.1707,1,10.1707,English,English
node_778,node_12156,9.10035,1,9.10035,English,English
node_779,node_923,10.4022,1,10.4022,English,English
node_779,node_1034,8.70903,1,8.70903,English,English
node_779,node_1160,8.96379,1,8.96379,English,English
node_779,node_1164,9.79958,1,9.79958,English,English
node_779,node_1519,14.2647,1,14.2647,English,English
node_779,node_1524,11.2516,1,11.2516,English,English
node_779,node_1531,8.56519,1,8.56519,English,English
node_779,node_1578,9.7459,1,9.7459,English,English
node_779,node_1593,18.2922,1,18.2922,English,English
node_779,node_1664,10.5833,1,10.5833,English,English
node_779,node_2489,8.70257,1,8.70257,English,French
node_779,node_2639,9.65221,1,9.65221,English,French
node_779,node_6236,9.09196,1,9.09196,English,English
node_779,node_9738,10.6211,1,10.6211,English,English
node_779,node_9866,30.6707,2,17.2093,English,English
node_779,node_11225,10.0142,1,10.0142,English,English
node_779,node_11670,8.57068,1,8.57068,English,English
node_779,node_11671,8.11154,1,8.11154,English,English
node_779,node_11720,21.8853,2,14.7479,English,English
node_779,node_11852,8.68819,1,8.68819,English,Irish
node_779,node_11962,9.97581,1,9.97581,English,English
node_779,node_11999,8.7118,1,8.7118,English,English
node_780,node_993,9.33089,1,9.33089,English,English
node_780,node_994,8.33728,1,8.33728,English,English
node_780,node_1005,15.0178,1,15.0178,English,English
node_780,node_1056,11.3506,1,11.3506,English,English
node_780,node_1106,8.92613,1,8.92613,English,English
node_780,node_1525,9.41114,1,9.41114,English,English
node_780,node_1798,8.1526,1,8.1526,English,English
node_780,node_2712,10.4828,1,10.4828,English,Finns
node_780,node_2748,8.78442,1,8.78442,English,Finns
node_780,node_2796,8.61623,1,8.61623,English,Finns
node_780,node_3049,8.58257,1,8.58257,English,Finns
node_780,node_5145,9.11798,1,9.11798,English,"Karelians,Veps"
node_780,node_6211,8.35523,1,8.35523,English,English
node_780,node_8217,21.8172,1,21.8172,English,Finns
node_780,node_8295,11.8247,1,11.8247,English,Finns
node_780,node_8308,10.7267,1,10.7267,English,Finns
node_780,node_8347,8.49007,1,8.49007,English,Finns
node_780,node_8393,9.48574,1,9.48574,English,Finns
node_780,node_8516,10.4803,1,10.4803,English,Finns
node_780,node_8536,8.17139,1,8.17139,English,Finns
node_780,node_8636,26.9841,3,13.8579,English,Finns
node_780,node_8688,13.2645,1,13.2645,English,Finns
node_780,node_8717,11.5133,1,11.5133,English,Finns
node_780,node_8764,15.3259,2,8.39719,English,Finns
node_780,node_8791,8.79398,1,8.79398,English,Finns
node_780,node_9651,10.0287,1,10.0287,English,English
node_780,node_9661,8.109,1,8.109,English,English
node_780,node_9679,9.40887,1,9.40887,English,English
node_780,node_9715,8.17957,1,8.17957,English,English
node_780,node_9833,8.74142,1,8.74142,English,English
node_780,node_11525,8.9336,1,8.9336,English,Swedes
node_780,node_11891,16.5685,2,10.4328,English,English
node_780,node_12161,10.2072,1,10.2072,English,English
node_781,node_823,9.54237,1,9.54237,English,English
node_781,node_920,8.36174,1,8.36174,English,English
node_781,node_1330,9.11288,1,9.11288,English,English
node_781,node_1606,8.17486,1,8.17486,English,English
node_781,node_1797,8.46814,1,8.46814,English,English
node_782,node_852,9.28638,1,9.28638,English,English
node_782,node_1010,21.6437,2,15.575,English,English
node_782,node_1155,8.66299,1,8.66299,English,English
node_782,node_1171,21.2186,1,21.2186,English,English
node_782,node_1219,8.058,1,8.058,English,English
node_782,node_1406,9.8506,1,9.8506,English,English
node_782,node_1432,15.5278,1,15.5278,English,English
node_782,node_1453,10.7263,1,10.7263,English,English
node_782,node_1752,8.94254,1,8.94254,English,English
node_782,node_1790,8.06204,1,8.06204,English,English
node_782,node_7310,8.31074,1,8.31074,English,Bashkirs
node_782,node_9342,8.20649,1,8.20649,English,Norwegians
node_782,node_9460,8.82633,1,8.82633,English,English
node_782,node_9886,8.66299,1,8.66299,English,English
node_782,node_10538,8.16138,1,8.16138,English,Belgium
node_782,node_11269,8.32233,1,8.32233,English,English
node_782,node_11278,8.6367,1,8.6367,English,English
node_783,node_807,10.6916,1,10.6916,English,English
node_783,node_920,11.4856,1,11.4856,English,English
node_783,node_930,9.65683,1,9.65683,English,English
node_783,node_1166,19.2775,2,11.4836,English,English
node_783,node_1227,30.0337,2,21.3855,English,English
node_783,node_1395,8.20784,1,8.20784,English,English
node_783,node_1406,14.6845,1,14.6845,English,English
node_783,node_1416,9.61784,1,9.61784,English,English
node_783,node_1424,8.84154,1,8.84154,English,English
node_783,node_1470,20.6131,2,10.7153,English,English
node_783,node_1699,16.8963,1,16.8963,English,English
node_783,node_1725,8.09284,1,8.09284,English,English
node_783,node_9606,8.30639,1,8.30639,English,English
node_783,node_9631,8.01709,1,8.01709,English,English
node_783,node_9692,9.98931,1,9.98931,English,English
node_783,node_9849,8.69163,1,8.69163,English,English
node_783,node_11223,8.45287,1,8.45287,English,English
node_783,node_12029,8.42917,1,8.42917,English,English
node_783,node_12060,9.25587,1,9.25587,English,English
node_783,node_12074,9.84369,1,9.84369,English,English
node_784,node_869,57.0245,3,20.8085,English,English
node_784,node_880,18.4058,1,18.4058,English,English
node_784,node_947,16.7998,1,16.7998,English,English
node_784,node_995,9.63068,1,9.63068,English,English
node_784,node_1143,8.20506,1,8.20506,English,English
node_784,node_1182,12.5172,1,12.5172,English,English
node_784,node_1345,8.33397,1,8.33397,English,English
node_784,node_1594,8.9776,1,8.9776,English,English
node_784,node_1742,10.5177,1,10.5177,English,English
node_784,node_1745,8.33397,1,8.33397,English,English
node_784,node_6075,8.27329,1,8.27329,English,Germans
node_784,node_8498,9.20926,1,9.20926,English,Finns
node_784,node_9529,8.26296,1,8.26296,English,English
node_784,node_9601,9.03607,1,9.03607,English,English
node_784,node_11392,9.86324,1,9.86324,English,English
node_784,node_12155,9.86324,1,9.86324,English,English
node_784,node_12163,9.5756,1,9.5756,English,English
node_785,node_852,8.92832,1,8.92832,English,English
node_785,node_1023,12.2126,1,12.2126,English,English
node_785,node_1163,28.9548,2,18.0409,English,English
